epoch,train_step_acc,train_step_loss,train_epoch_loss,val_step_acc,val_step_loss,val_epoch_loss,lr,best_epoch,best_val_acc,time_stamp,train_step,val_step,train_epoch_acc,val_epoch_acc
0,0.005917159763313609,0.06467733439609144,0.0,0.0,0.0,0.0,3.001716571358865e-05,0,0,20250707_161337,1,0,0.0,0.0
0,0.011834319526627219,0.12631931530653373,0.0,0.0,0.0,0.0,3.00686584889956e-05,0,0,20250707_161337,2,0,0.0,0.0
0,0.01775147928994083,0.18555160951332228,0.0,0.0,0.0,0.0,3.0154465231254518e-05,0,0,20250707_161337,3,0,0.0,0.0
0,0.023668639053254437,0.2448311134202946,0.0,0.0,0.0,0.0,3.027456411912148e-05,0,0,20250707_161337,4,0,0.0,0.0
0,0.05325443786982249,0.294915312140651,0.0,0.0,0.0,0.0,3.0428924610624488e-05,0,0,20250707_161337,5,0,0.0,0.0
0,0.0650887573964497,0.34563694903131065,0.0,0.0,0.0,0.0,3.061750745083036e-05,0,0,20250707_161337,6,0,0.0,0.0
0,0.08875739644970414,0.3922539490919847,0.0,0.0,0.0,0.0,3.084026468182775e-05,0,0,20250707_161337,7,0,0.0,0.0
0,0.10650887573964497,0.4456311005812425,0.0,0.0,0.0,0.0,3.1097139654922776e-05,0,0,20250707_161337,8,0,0.0,0.0
0,0.1242603550295858,0.4976973053971691,0.0,0.0,0.0,0.0,3.138806704504571e-05,0,0,20250707_161337,9,0,0.0,0.0
0,0.14201183431952663,0.5519416459213348,0.0,0.0,0.0,0.0,3.171297286736304e-05,0,0,20250707_161337,10,0,0.0,0.0
0,0.15976331360946747,0.5977259246555305,0.0,0.0,0.0,0.0,3.20717744960928e-05,0,0,20250707_161337,11,0,0.0,0.0
0,0.1893491124260355,0.6383239418797239,0.0,0.0,0.0,0.0,3.2464380685516536e-05,0,0,20250707_161337,12,0,0.0,0.0
0,0.21893491124260356,0.6769268526833438,0.0,0.0,0.0,0.0,3.289069159318381e-05,0,0,20250707_161337,13,0,0.0,0.0
0,0.23668639053254437,0.7303750726598255,0.0,0.0,0.0,0.0,3.3350598805303e-05,0,0,20250707_161337,14,0,0.0,0.0
0,0.2603550295857988,0.7748965088432357,0.0,0.0,0.0,0.0,3.384398536431134e-05,0,0,20250707_161337,15,0,0.0,0.0
0,0.27218934911242604,0.8272943891717132,0.0,0.0,0.0,0.0,3.43707257986184e-05,0,0,20250707_161337,16,0,0.0,0.0
0,0.2958579881656805,0.8713110692402315,0.0,0.0,0.0,0.0,3.493068615451398e-05,0,0,20250707_161337,17,0,0.0,0.0
0,0.30177514792899407,0.9213583285991962,0.0,0.0,0.0,0.0,3.552372403023386e-05,0,0,20250707_161337,18,0,0.0,0.0
0,0.3136094674556213,0.9790483621450571,0.0,0.0,0.0,0.0,3.614968861217333e-05,0,0,20250707_161337,19,0,0.0,0.0
0,0.33727810650887574,1.0223751350267398,0.0,0.0,0.0,0.0,3.680842071323995e-05,0,0,20250707_161337,20,0,0.0,0.0
0,0.35502958579881655,1.0811473744860767,0.0,0.0,0.0,0.0,3.749975281333633e-05,0,0,20250707_161337,21,0,0.0,0.0
0,0.35502958579881655,1.0890946197791918,0.0,0.0,0.0,0.0,3.8223509101961315e-05,0,0,20250707_161337,22,0,0.0,0.0
