epoch,train_step_acc,train_step_loss,train_epoch_loss,val_step_acc,val_step_loss,val_epoch_loss,lr,best_epoch,best_val_acc,time_stamp,train_step,val_step,train_epoch_acc,val_epoch_acc
0,0.0,0.10705041603223812,0.0,0.0,0.0,0.0,3.001716571358865e-05,0,0,20250707_160851,1,0,0.0,0.0
0,0.0,0.21601486206054688,0.0,0.0,0.0,0.0,3.00686584889956e-05,0,0,20250707_160851,2,0,0.0,0.0
0,0.0,0.30636032939662594,0.0,0.0,0.0,0.0,3.0154465231254518e-05,0,0,20250707_160851,3,0,0.0,0.0
0,0.005917159763313609,0.3838719193046615,0.0,0.0,0.0,0.0,3.027456411912148e-05,0,0,20250707_160851,4,0,0.0,0.0
0,0.005917159763313609,0.4597674375455055,0.0,0.0,0.0,0.0,3.0428924610624488e-05,0,0,20250707_160851,5,0,0.0,0.0
0,0.005917159763313609,0.5330671728010008,0.0,0.0,0.0,0.0,3.061750745083036e-05,0,0,20250707_160851,6,0,0.0,0.0
0,0.005917159763313609,0.6211748969625439,0.0,0.0,0.0,0.0,3.084026468182775e-05,0,0,20250707_160851,7,0,0.0,0.0
0,0.01775147928994083,0.6715678999409873,0.0,0.0,0.0,0.0,3.1097139654922776e-05,0,0,20250707_160851,8,0,0.0,0.0
0,0.023668639053254437,0.7302399697388418,0.0,0.0,0.0,0.0,3.138806704504571e-05,0,0,20250707_160851,9,0,0.0,0.0
0,0.047337278106508875,0.7860754340358035,0.0,0.0,0.0,0.0,3.171297286736304e-05,0,0,20250707_160851,10,0,0.0,0.0
0,0.05325443786982249,0.8507162748709233,0.0,0.0,0.0,0.0,3.20717744960928e-05,0,0,20250707_160851,11,0,0.0,0.0
0,0.0650887573964497,0.9102540044389533,0.0,0.0,0.0,0.0,3.2464380685516536e-05,0,0,20250707_160851,12,0,0.0,0.0
0,0.08875739644970414,0.9679825517552845,0.0,0.0,0.0,0.0,3.289069159318381e-05,0,0,20250707_160851,13,0,0.0,0.0
0,0.10650887573964497,1.026806323485967,0.0,0.0,0.0,0.0,3.3350598805303e-05,0,0,20250707_160851,14,0,0.0,0.0
0,0.13609467455621302,1.0541983610074195,0.0,0.0,0.0,0.0,3.384398536431134e-05,0,0,20250707_160851,15,0,0.0,0.0
0,0.14201183431952663,1.1153393920356705,0.0,0.0,0.0,0.0,3.43707257986184e-05,0,0,20250707_160851,16,0,0.0,0.0
0,0.16568047337278108,1.1579147485586314,0.0,0.0,0.0,0.0,3.493068615451398e-05,0,0,20250707_160851,17,0,0.0,0.0
0,0.1834319526627219,1.206662510979105,0.0,0.0,0.0,0.0,3.552372403023386e-05,0,0,20250707_160851,18,0,0.0,0.0
0,0.22485207100591717,1.2361809008220244,0.0,0.0,0.0,0.0,3.614968861217333e-05,0,0,20250707_160851,19,0,0.0,0.0
0,0.23668639053254437,1.2932234910818248,0.0,0.0,0.0,0.0,3.680842071323995e-05,0,0,20250707_160851,20,0,0.0,0.0
0,0.2603550295857988,1.3346555444615833,0.0,0.0,0.0,0.0,3.749975281333633e-05,0,0,20250707_160851,21,0,0.0,0.0
0,0.2603550295857988,1.3402514320153456,0.0,0.0,0.0,0.0,3.8223509101961315e-05,0,0,20250707_160851,22,0,0.0,0.0
0,0.2603550295857988,1.3402514320153456,10.295567818663336,0.25,0.2593587636947632,0.0,3.8223509101961315e-05,0,0,20250707_160851,22,1,0.2603550295857988,0.0
0,0.2603550295857988,1.3402514320153456,10.295567818663336,0.3333333333333333,0.7018148501714071,0.0,3.8223509101961315e-05,0,0,20250707_160851,22,2,0.2603550295857988,0.0
0,0.2603550295857988,1.3402514320153456,10.295567818663336,0.4166666666666667,1.1304694016774495,0.0,3.8223509101961315e-05,0,0,20250707_160851,22,3,0.2603550295857988,0.0
1,0.008875739644970414,0.024661735670101007,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,3.897950552292004e-05,0,0.4166666666666667,20250707_160851,23,3,0.2603550295857988,0.4166666666666667
1,0.020710059171597635,0.04580196826415654,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,3.976754982113048e-05,0,0.4166666666666667,20250707_160851,24,3,0.2603550295857988,0.4166666666666667
1,0.026627218934911243,0.06990627283175316,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,4.0587441591515277e-05,0,0.4166666666666667,20250707_160851,25,3,0.2603550295857988,0.4166666666666667
1,0.029585798816568046,0.10699920400359927,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,4.143897232996625e-05,0,0.4166666666666667,20250707_160851,26,3,0.2603550295857988,0.4166666666666667
1,0.038461538461538464,0.12897846543577296,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,4.232192548636832e-05,0,0.4166666666666667,20250707_160851,27,3,0.2603550295857988,0.4166666666666667
1,0.047337278106508875,0.16103887416907317,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,4.323607651966966e-05,0,0.4166666666666667,20250707_160851,28,3,0.2603550295857988,0.4166666666666667
1,0.05325443786982249,0.1815171255867862,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,4.4181192954984255e-05,0,0.4166666666666667,20250707_160851,29,3,0.2603550295857988,0.4166666666666667
1,0.06804733727810651,0.19854506233034755,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,4.515703444271142e-05,0,0.4166666666666667,20250707_160851,30,3,0.2603550295857988,0.4166666666666667
1,0.07692307692307693,0.22261672189249795,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,4.616335281965885e-05,0,0.4166666666666667,20250707_160851,31,3,0.2603550295857988,0.4166666666666667
1,0.08284023668639054,0.24046243013009516,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,4.719989217215185e-05,0,0.4166666666666667,20250707_160851,32,3,0.2603550295857988,0.4166666666666667
1,0.08579881656804733,0.2669779788812942,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,4.826638890111421e-05,0,0.4166666666666667,20250707_160851,33,3,0.2603550295857988,0.4166666666666667
1,0.09171597633136094,0.29615184118056437,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,4.936257178910305e-05,0,0.4166666666666667,20250707_160851,34,3,0.2603550295857988,0.4166666666666667
1,0.10059171597633136,0.322040893622404,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,5.048816206928145e-05,0,0.4166666666666667,20250707_160851,35,3,0.2603550295857988,0.4166666666666667
1,0.11538461538461539,0.3391816503197484,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,5.1642873496310566e-05,0,0.4166666666666667,20250707_160851,36,3,0.2603550295857988,0.4166666666666667
1,0.12130177514792899,0.35794113655767495,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,5.282641241914399e-05,0,0.4166666666666667,20250707_160851,37,3,0.2603550295857988,0.4166666666666667
1,0.12721893491124261,0.38890457999776806,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,5.403847785570505e-05,0,0.4166666666666667,20250707_160851,38,3,0.2603550295857988,0.4166666666666667
1,0.13313609467455623,0.41931361982808313,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,5.527876156942891e-05,0,0.4166666666666667,20250707_160851,39,3,0.2603550295857988,0.4166666666666667
1,0.14792899408284024,0.43533892603315544,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,5.654694814764889e-05,0,0.4166666666666667,20250707_160851,40,3,0.2603550295857988,0.4166666666666667
1,0.15088757396449703,0.46728689430733406,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,5.784271508180825e-05,0,0.4166666666666667,20250707_160851,41,3,0.2603550295857988,0.4166666666666667
1,0.15976331360946747,0.4850849639734573,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,5.916573284947633e-05,0,0.4166666666666667,20250707_160851,42,3,0.2603550295857988,0.4166666666666667
1,0.17159763313609466,0.5017526065104106,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,6.0515664998148344e-05,0,0.4166666666666667,20250707_160851,43,3,0.2603550295857988,0.4166666666666667
1,0.17159763313609466,0.5042220937782491,10.295567818663336,0.4166666666666667,1.1304694016774495,9.043755213419596,6.189216823080764e-05,0,0.4166666666666667,20250707_160851,44,3,0.2603550295857988,0.4166666666666667
1,0.17159763313609466,0.5042220937782491,7.746684895320372,0.125,0.14555203914642334,9.043755213419596,6.189216823080764e-05,0,0.4166666666666667,20250707_160851,44,4,0.3431952662721893,0.4166666666666667
1,0.17159763313609466,0.5042220937782491,7.746684895320372,0.16666666666666666,0.37056859334309894,9.043755213419596,6.189216823080764e-05,0,0.4166666666666667,20250707_160851,44,5,0.3431952662721893,0.4166666666666667
1,0.17159763313609466,0.5042220937782491,7.746684895320372,0.20833333333333334,0.5962407191594442,9.043755213419596,6.189216823080764e-05,0,0.4166666666666667,20250707_160851,44,6,0.3431952662721893,0.4166666666666667
2,0.007889546351084813,0.015147079377484746,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,6.329489249322826e-05,0,0.4166666666666667,20250707_160851,45,6,0.3431952662721893,0.4166666666666667
2,0.013806706114398421,0.03478852672689765,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,6.472348106299647e-05,0,0.4166666666666667,20250707_160851,46,6,0.3431952662721893,0.4166666666666667
2,0.01972386587771203,0.05101178336660773,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,6.61775706402274e-05,0,0.4166666666666667,20250707_160851,47,6,0.3431952662721893,0.4166666666666667
2,0.02564102564102564,0.06666921581742326,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,6.765679143995497e-05,0,0.4166666666666667,20250707_160851,48,6,0.3431952662721893,0.4166666666666667
2,0.03353057199211045,0.0769856074857994,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,6.91607672861705e-05,0,0.4166666666666667,20250707_160851,49,6,0.3431952662721893,0.4166666666666667
2,0.03944773175542406,0.09044063349917561,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,7.068911570748702e-05,0,0.4166666666666667,20250707_160851,50,6,0.3431952662721893,0.4166666666666667
2,0.045364891518737675,0.11078338698287452,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,7.224144803440438e-05,0,0.4166666666666667,20250707_160851,51,6,0.3431952662721893,0.4166666666666667
2,0.05325443786982249,0.12116727227054874,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,7.381736949815037e-05,0,0.4166666666666667,20250707_160851,52,6,0.3431952662721893,0.4166666666666667
2,0.05917159763313609,0.1396258342900925,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,7.541647933107347e-05,0,0.4166666666666667,20250707_160851,53,6,0.3431952662721893,0.4166666666666667
2,0.0650887573964497,0.15694364194098778,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,7.703837086856045e-05,0,0.4166666666666667,20250707_160851,54,6,0.3431952662721893,0.4166666666666667
2,0.07297830374753451,0.1688330808334802,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,7.868263165245417e-05,0,0.4166666666666667,20250707_160851,55,6,0.3431952662721893,0.4166666666666667
2,0.07692307692307693,0.18010175298656939,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,8.034884353594462e-05,0,0.4166666666666667,20250707_160851,56,6,0.3431952662721893,0.4166666666666667
2,0.08086785009861933,0.19757460889496511,7.746684895320372,0.20833333333333334,0.5962407191594442,9.539851506551107,8.203658278990624e-05,0,0.4166666666666667,20250707_160851,57,6,0.3431952662721893,0.4166666666666667
