epoch,train_step_acc,train_step_loss,train_epoch_loss,val_step_acc,val_step_loss,val_epoch_loss,lr,best_epoch,best_val_acc,time_stamp,train_step,val_step,train_epoch_acc,val_epoch_acc
0,0.0,0.09794967696511533,0.0,0.0,0.0,0.0,3.001716571358865e-05,0,0,20250707_164202,1,0,0.0,0.0
0,0.0,0.18725396331245378,0.0,0.0,0.0,0.0,3.00686584889956e-05,0,0,20250707_164202,2,0,0.0,0.0
0,0.005917159763313609,0.27022037844686114,0.0,0.0,0.0,0.0,3.0154465231254518e-05,0,0,20250707_164202,3,0,0.0,0.0
0,0.005917159763313609,0.35740413327188886,0.0,0.0,0.0,0.0,3.027456411912148e-05,0,0,20250707_164202,4,0,0.0,0.0
0,0.005917159763313609,0.4380570473755605,0.0,0.0,0.0,0.0,3.0428924610624488e-05,0,0,20250707_164202,5,0,0.0,0.0
0,0.005917159763313609,0.5247860631999179,0.0,0.0,0.0,0.0,3.061750745083036e-05,0,0,20250707_164202,6,0,0.0,0.0
0,0.005917159763313609,0.6096672757842837,0.0,0.0,0.0,0.0,3.084026468182775e-05,0,0,20250707_164202,7,0,0.0,0.0
0,0.011834319526627219,0.6893052829087839,0.0,0.0,0.0,0.0,3.1097139654922776e-05,0,0,20250707_164202,8,0,0.0,0.0
0,0.011834319526627219,0.7834486989579963,0.0,0.0,0.0,0.0,3.138806704504571e-05,0,0,20250707_164202,9,0,0.0,0.0
0,0.011834319526627219,0.865891264740532,0.0,0.0,0.0,0.0,3.171297286736304e-05,0,0,20250707_164202,10,0,0.0,0.0
0,0.01775147928994083,0.9377105814465404,0.0,0.0,0.0,0.0,3.20717744960928e-05,0,0,20250707_164202,11,0,0.0,0.0
0,0.01775147928994083,1.008081035501153,0.0,0.0,0.0,0.0,3.2464380685516536e-05,0,0,20250707_164202,12,0,0.0,0.0
0,0.01775147928994083,1.0876363551122903,0.0,0.0,0.0,0.0,3.289069159318381e-05,0,0,20250707_164202,13,0,0.0,0.0
0,0.01775147928994083,1.1615477285441562,0.0,0.0,0.0,0.0,3.3350598805303e-05,0,0,20250707_164202,14,0,0.0,0.0
0,0.01775147928994083,1.2207303639699723,0.0,0.0,0.0,0.0,3.384398536431134e-05,0,0,20250707_164202,15,0,0.0,0.0
0,0.01775147928994083,1.2959388247608432,0.0,0.0,0.0,0.0,3.43707257986184e-05,0,0,20250707_164202,16,0,0.0,0.0
0,0.01775147928994083,1.3694435887082794,0.0,0.0,0.0,0.0,3.493068615451398e-05,0,0,20250707_164202,17,0,0.0,0.0
0,0.01775147928994083,1.443034166415062,0.0,0.0,0.0,0.0,3.552372403023386e-05,0,0,20250707_164202,18,0,0.0,0.0
0,0.01775147928994083,1.5220111756635135,0.0,0.0,0.0,0.0,3.614968861217333e-05,0,0,20250707_164202,19,0,0.0,0.0
0,0.023668639053254437,1.5880168993797528,0.0,0.0,0.0,0.0,3.680842071323995e-05,0,0,20250707_164202,20,0,0.0,0.0
0,0.023668639053254437,1.6547625784337874,0.0,0.0,0.0,0.0,3.749975281333633e-05,0,0,20250707_164202,21,0,0.0,0.0
0,0.023668639053254437,1.664346081265331,0.0,0.0,0.0,0.0,3.8223509101961315e-05,0,0,20250707_164202,22,0,0.0,0.0
